session_examen;academie;code_region;libelle_region;tranche_age;serie;inscrits;presents;admis;admis_sans_mention;admis_ab;admis_b;admis_tb;inscrits_filles;presents_filles;admis_filles;admis_sans_mention_filles;admis_ab_filles;admis_b_filles;admis_tb_filles
2012;NANTES;52;Pays-de-la-Loire;15 ans ou moins;SERIE TECHNOLOGIQUE;362;357;303;131;143;28;1;151;149;130;53;65;12;0
2012;ORLEANS-TOURS;24;Centre-Val-de-Loire;15 ans ou moins;SERIE TECHNOLOGIQUE;299;296;264;125;110;27;2;126;125;108;51;45;12;0
2012;REIMS;44;Grand-Est;16 ans;SERIE TECHNOLOGIQUE;533;512;395;255;117;23;0;202;190;152;102;36;14;0
2012;REIMS;44;Grand-Est;15 ans ou moins;SERIE TECHNOLOGIQUE;255;250;227;125;78;23;1;74;74;70;30;30;9;1
2012;AMIENS;32;Hauts-de-France;16 ans;SERIE TECHNOLOGIQUE;629;607;477;311;146;20;0;244;234;193;131;56;6;0
2012;ROUEN;28;Normandie;16 ans;SERIE TECHNOLOGIQUE;363;352;308;199;91;18;0;129;127;114;73;32;9;0
2012;NICE;93;Provence-Alpes-Côte-d'Azur;15 ans ou moins;SERIE TECHNOLOGIQUE;18;18;14;8;4;2;0;5;5;4;1;1;2;0
2012;MARTINIQUE;02;Martinique;17 ans ou plus;SERIE TECHNOLOGIQUE;15;14;8;6;1;1;0;5;5;3;3;0;0;0
2012;GUADELOUPE;01;Guadeloupe;16 ans;SERIE TECHNOLOGIQUE;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2012;GUYANE;03;Guyane;15 ans ou moins;SERIE TECHNOLOGIQUE;38;36;28;17;11;0;0;12;11;10;6;4;0;0
2013;BESANCON;27;Bourgogne-et-Franche-Comté;16 ans;SERIE GENERALE;2125;2076;1306;994;276;30;6;962;942;609;454;136;16;3
2013;BESANCON;27;Bourgogne-et-Franche-Comté;17 ans ou plus;SERIE GENERALE;173;161;85;62;16;5;2;91;81;39;31;5;1;2
2013;BORDEAUX;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE GENERALE;27844;27742;25317;7405;8099;6475;3338;14307;14268;13269;3504;4097;3595;2073
2013;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;16 ans;SERIE GENERALE;2223;2134;1331;1036;252;37;6;1033;992;657;509;127;18;3
2013;DIJON;27;Bourgogne-et-Franche-Comté;15 ans ou moins;SERIE GENERALE;13596;13533;12508;3797;3820;3036;1855;7036;7012;6576;1850;1941;1654;1131
2013;LILLE;32;Hauts-de-France;15 ans ou moins;SERIE GENERALE;36893;36656;33371;11056;9705;7829;4781;19137;19027;17705;5453;5036;4251;2965
2013;LILLE;32;Hauts-de-France;17 ans ou plus;SERIE GENERALE;845;738;365;303;51;8;3;415;356;181;150;26;3;2
2013;LYON;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE GENERALE;28020;27884;26000;7574;8402;6720;3304;14513;14467;13709;3599;4247;3764;2099
2013;MONTPELLIER;76;Occitanie;17 ans ou plus;SERIE GENERALE;459;341;156;123;25;7;1;197;143;58;44;9;4;1
2013;POITIERS;75;Nouvelle-Aquitaine;16 ans;SERIE GENERALE;2889;2811;1747;1268;386;86;7;1299;1268;818;585;174;53;6
2013;POITIERS;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE GENERALE;200;183;85;66;16;2;1;99;91;38;28;9;0;1
2013;RENNES;53;Bretagne;16 ans;SERIE GENERALE;5203;5095;3644;2366;1092;173;13;2299;2266;1680;1071;510;91;8
2013;RENNES;53;Bretagne;15 ans ou moins;SERIE GENERALE;29722;29675;28280;5791;9151;8217;5121;15293;15270;14742;2570;4498;4516;3158
2013;STRASBOURG;44;Grand-Est;16 ans;SERIE GENERALE;3255;3071;1845;1286;456;94;9;1546;1466;947;664;231;46;6
2013;LIMOGES;75;Nouvelle-Aquitaine;16 ans;SERIE GENERALE;1195;1171;748;570;146;31;1;578;570;380;285;73;21;1
2013;VERSAILLES;11;Île-de-France;17 ans ou plus;SERIE GENERALE;1048;951;508;429;64;13;2;479;430;249;212;28;9;0
2013;CORSE;94;Corse;17 ans ou plus;SERIE GENERALE;50;43;26;21;4;1;0;29;26;18;14;3;1;0
2013;GUYANE;03;Guyane;17 ans ou plus;SERIE GENERALE;437;396;234;195;31;8;0;203;188;118;93;19;6;0
2013;MAYOTTE;06;Mayotte;16 ans;SERIE GENERALE;1519;1475;876;623;194;50;9;788;771;498;346;112;33;7
2013;AIX-MARSEILLE;93;Provence-Alpes-Côte-d'Azur;16 ans;SERIE PROFESSIONNELLE;1963;1830;1257;851;353;52;1;784;729;533;354;154;24;1
2013;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;16 ans;SERIE PROFESSIONNELLE;974;920;719;468;229;22;0;367;346;277;167;98;12;0
2013;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE PROFESSIONNELLE;285;282;239;135;88;15;1;108;108;97;55;33;8;1
2013;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;17 ans ou plus;SERIE PROFESSIONNELLE;545;439;232;188;40;4;0;261;213;105;88;16;1;0
2013;GRENOBLE;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE PROFESSIONNELLE;936;910;787;447;286;54;0;360;353;307;174;106;27;0
2013;LILLE;32;Hauts-de-France;15 ans ou moins;SERIE PROFESSIONNELLE;873;845;684;360;237;82;5;282;271;236;116;88;30;2
2013;LYON;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE PROFESSIONNELLE;825;813;733;293;359;76;5;306;302;275;100;133;39;3
2013;NANCY-METZ;44;Grand-Est;16 ans;SERIE PROFESSIONNELLE;1401;1327;1017;592;376;48;1;541;510;400;220;156;24;0
2013;RENNES;53;Bretagne;15 ans ou moins;SERIE PROFESSIONNELLE;816;805;719;323;324;71;1;285;283;257;119;116;22;0
2013;TOULOUSE;76;Occitanie;17 ans ou plus;SERIE PROFESSIONNELLE;575;431;314;221;76;15;2;264;201;143;106;33;4;0
2013;NANTES;52;Pays-de-la-Loire;15 ans ou moins;SERIE PROFESSIONNELLE;1073;1058;927;405;425;89;8;429;425;382;154;181;42;5
2013;REIMS;44;Grand-Est;15 ans ou moins;SERIE PROFESSIONNELLE;510;501;453;244;168;41;0;166;164;155;77;63;15;0
2013;ROUEN;28;Normandie;15 ans ou moins;SERIE PROFESSIONNELLE;381;369;326;191;106;25;4;130;125;114;63;44;6;1
2013;LIMOGES;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE PROFESSIONNELLE;301;236;116;95;18;2;1;116;95;47;40;7;0;0
2013;GUYANE;03;Guyane;15 ans ou moins;SERIE PROFESSIONNELLE;45;45;35;26;9;0;0;28;28;23;15;8;0;0
2014;PARIS;11;Île-de-France;15 ans ou moins;SERIE GENERALE;17386;17305;16002;3959;4931;4498;2614;8926;8891;8380;1822;2471;2430;1657
2014;BESANCON;27;Bourgogne-et-Franche-Comté;15 ans ou moins;SERIE GENERALE;10743;10703;9707;3054;2974;2439;1240;5474;5453;5031;1421;1514;1323;773
2014;CAEN;28;Normandie;17 ans ou plus;SERIE GENERALE;162;136;48;35;11;2;0;82;63;17;10;6;1;0
2014;POITIERS;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE GENERALE;15288;15264;13883;3864;4425;3512;2082;7892;7881;7331;1834;2277;1918;1302
2014;POITIERS;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE GENERALE;165;151;80;64;13;2;1;70;68;35;25;8;1;1
2014;NANTES;52;Pays-de-la-Loire;16 ans;SERIE GENERALE;6592;6346;3911;2770;992;135;14;2953;2846;1828;1289;460;69;10
2014;NANTES;52;Pays-de-la-Loire;17 ans ou plus;SERIE GENERALE;506;436;196;148;45;0;3;230;195;80;63;16;0;1
2014;ORLEANS-TOURS;24;Centre-Val-de-Loire;17 ans ou plus;SERIE GENERALE;364;312;160;132;25;3;0;175;148;84;70;12;2;0
2014;ROUEN;28;Normandie;15 ans ou moins;SERIE GENERALE;17831;17733;16246;6082;4542;3508;2114;9194;9150;8576;2918;2409;1981;1268
2014;ROUEN;28;Normandie;17 ans ou plus;SERIE GENERALE;214;185;110;94;14;1;1;102;88;55;48;5;1;1
2014;CORSE;94;Corse;15 ans ou moins;SERIE GENERALE;2316;2297;2186;770;645;480;291;1154;1146;1098;334;335;256;173
2014;MARTINIQUE;02;Martinique;16 ans;SERIE GENERALE;1105;1075;696;633;56;7;0;451;441;321;289;29;3;0
2014;MARTINIQUE;02;Martinique;15 ans ou moins;SERIE GENERALE;3777;3766;3499;1735;966;568;230;2063;2057;1956;856;562;375;163
2014;GUYANE;03;Guyane;15 ans ou moins;SERIE GENERALE;2388;2367;1947;1055;508;259;125;1304;1293;1108;587;277;164;80
2014;MAYOTTE;06;Mayotte;16 ans;SERIE GENERALE;1450;1395;835;698;110;26;1;713;688;441;352;72;17;0
2014;MAYOTTE;06;Mayotte;15 ans ou moins;SERIE GENERALE;2141;2126;1775;1001;475;228;71;1220;1211;1066;581;287;154;44
2014;PARIS;11;Île-de-France;17 ans ou plus;SERIE PROFESSIONNELLE;306;224;137;94;37;6;0;141;110;72;49;20;3;0
2014;AIX-MARSEILLE;93;Provence-Alpes-Côte-d'Azur;15 ans ou moins;SERIE PROFESSIONNELLE;1088;1045;819;469;302;47;1;446;427;337;183;134;20;0
2014;CAEN;28;Normandie;15 ans ou moins;SERIE PROFESSIONNELLE;535;527;451;266;152;30;3;160;159;142;80;53;8;1
2014;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;16 ans;SERIE PROFESSIONNELLE;1001;933;747;509;203;35;0;374;349;297;203;86;8;0
2014;DIJON;27;Bourgogne-et-Franche-Comté;16 ans;SERIE PROFESSIONNELLE;1010;959;751;423;283;44;1;391;372;305;172;116;17;0
2014;GRENOBLE;84;Auvergne-et-Rhône-Alpes;16 ans;SERIE PROFESSIONNELLE;2776;2557;1958;1211;633;111;3;1071;979;778;485;240;52;1
2014;LILLE;32;Hauts-de-France;17 ans ou plus;SERIE PROFESSIONNELLE;1957;1176;888;630;207;46;5;814;481;379;276;85;16;2
2014;LYON;84;Auvergne-et-Rhône-Alpes;17 ans ou plus;SERIE PROFESSIONNELLE;412;327;244;155;81;7;1;191;158;122;81;36;5;0
2014;MONTPELLIER;76;Occitanie;16 ans;SERIE PROFESSIONNELLE;2059;1839;1301;770;433;95;3;866;769;573;333;198;42;0
2014;NANCY-METZ;44;Grand-Est;17 ans ou plus;SERIE PROFESSIONNELLE;237;196;142;81;42;16;3;102;88;61;36;18;6;1
2014;RENNES;53;Bretagne;16 ans;SERIE PROFESSIONNELLE;3018;2776;2357;1295;875;181;6;1095;1003;891;476;336;76;3
2014;STRASBOURG;44;Grand-Est;15 ans ou moins;SERIE PROFESSIONNELLE;427;420;358;180;128;47;3;151;150;131;64;48;18;1
2014;TOULOUSE;76;Occitanie;16 ans;SERIE PROFESSIONNELLE;1850;1667;1355;861;434;57;3;675;602;518;344;150;22;2
2014;TOULOUSE;76;Occitanie;17 ans ou plus;SERIE PROFESSIONNELLE;631;419;305;209;85;9;2;304;210;154;107;45;2;0
2014;ORLEANS-TOURS;24;Centre-Val-de-Loire;16 ans;SERIE PROFESSIONNELLE;1475;1355;1089;659;364;62;4;554;513;425;262;139;23;1
2014;LIMOGES;75;Nouvelle-Aquitaine;16 ans;SERIE PROFESSIONNELLE;530;490;405;253;127;24;1;181;171;145;95;46;4;0
2014;NICE;93;Provence-Alpes-Côte-d'Azur;17 ans ou plus;SERIE PROFESSIONNELLE;480;311;202;137;42;19;4;179;113;74;53;17;4;0
2014;VERSAILLES;11;Île-de-France;15 ans ou moins;SERIE PROFESSIONNELLE;776;757;661;437;175;47;2;274;269;234;146;65;23;0
2014;VERSAILLES;11;Île-de-France;17 ans ou plus;SERIE PROFESSIONNELLE;1164;792;544;428;91;23;2;471;345;248;200;42;6;0
2014;LA REUNION;04;La-Réunion;16 ans;SERIE PROFESSIONNELLE;931;902;713;416;250;47;0;347;333;284;166;98;20;0
2014;MARTINIQUE;02;Martinique;16 ans;SERIE PROFESSIONNELLE;225;209;144;121;22;1;0;92;88;67;58;9;0;0
2014;MARTINIQUE;02;Martinique;15 ans ou moins;SERIE PROFESSIONNELLE;24;24;20;14;5;1;0;7;7;7;5;2;0;0
2015;PARIS;11;Île-de-France;17 ans ou plus;SERIE GENERALE;274;249;130;87;27;15;1;116;109;52;37;8;6;1
2015;CAEN;28;Normandie;16 ans;SERIE GENERALE;2577;2502;1534;1035;400;89;10;1205;1175;743;495;194;48;6
2015;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;16 ans;SERIE GENERALE;1941;1827;1197;904;252;33;8;875;826;557;425;106;19;7
2015;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE GENERALE;11844;11780;10949;3157;3203;2784;1805;6063;6032;5724;1467;1549;1559;1149
2015;LILLE;32;Hauts-de-France;16 ans;SERIE GENERALE;8284;7837;5185;3862;1063;225;35;3801;3617;2523;1848;528;125;22
2015;LYON;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE GENERALE;30605;30435;28385;7288;8578;7688;4831;15677;15610;14809;3339;4218;4236;3016
2015;LYON;84;Auvergne-et-Rhône-Alpes;17 ans ou plus;SERIE GENERALE;369;314;189;147;34;7;1;158;137;89;65;18;5;1
2015;NANCY-METZ;44;Grand-Est;15 ans ou moins;SERIE GENERALE;21560;21436;19553;5029;5590;5019;3915;11132;11079;10347;2396;2755;2772;2424
2015;POITIERS;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE GENERALE;139;131;75;58;14;3;0;59;57;31;25;5;1;0
2015;RENNES;53;Bretagne;15 ans ou moins;SERIE GENERALE;32627;32568;30845;6059;9479;9015;6292;16784;16751;16096;2609;4553;4902;4032
2015;STRASBOURG;44;Grand-Est;17 ans ou plus;SERIE GENERALE;216;184;103;71;19;12;1;106;91;54;35;12;6;1
2015;NANTES;52;Pays-de-la-Loire;16 ans;SERIE GENERALE;6087;5843;3821;2405;1183;209;24;2697;2587;1772;1091;554;114;13
2015;LIMOGES;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE GENERALE;91;84;45;33;12;0;0;39;38;23;14;9;0;0
2015;VERSAILLES;11;Île-de-France;15 ans ou moins;SERIE GENERALE;57737;57484;53504;14998;15166;13805;9535;29767;29672;28257;6987;7512;7544;6214
2015;VERSAILLES;11;Île-de-France;17 ans ou plus;SERIE GENERALE;723;646;363;272;64;22;5;314;280;173;125;34;11;3
2015;CORSE;94;Corse;16 ans;SERIE GENERALE;487;456;307;211;72;19;5;207;201;156;103;39;10;4
2015;CORSE;94;Corse;17 ans ou plus;SERIE GENERALE;36;34;23;13;5;3;2;21;19;15;9;3;1;2
2015;MARTINIQUE;02;Martinique;17 ans ou plus;SERIE GENERALE;90;76;36;29;6;1;0;36;33;16;11;4;1;0
2015;MAYOTTE;06;Mayotte;17 ans ou plus;SERIE GENERALE;844;751;354;262;75;14;3;400;370;194;139;47;8;0
2015;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;16 ans;SERIE PROFESSIONNELLE;978;858;702;472;205;24;1;367;327;267;177;77;12;1
2015;LYON;84;Auvergne-et-Rhône-Alpes;17 ans ou plus;SERIE PROFESSIONNELLE;346;275;194;127;60;7;0;161;139;102;67;30;5;0
2015;MONTPELLIER;76;Occitanie;17 ans ou plus;SERIE PROFESSIONNELLE;397;299;193;122;55;11;5;180;134;85;57;25;1;2
2015;NANCY-METZ;44;Grand-Est;16 ans;SERIE PROFESSIONNELLE;1333;1266;1018;592;340;85;1;512;486;433;249;152;31;1
2015;STRASBOURG;44;Grand-Est;16 ans;SERIE PROFESSIONNELLE;801;739;570;386;149;35;0;310;279;222;148;57;17;0
2015;STRASBOURG;44;Grand-Est;15 ans ou moins;SERIE PROFESSIONNELLE;509;500;429;225;156;41;7;175;174;152;79;56;13;4
2015;REIMS;44;Grand-Est;16 ans;SERIE PROFESSIONNELLE;948;871;720;399;249;65;7;370;335;291;159;109;21;2
2015;REIMS;44;Grand-Est;17 ans ou plus;SERIE PROFESSIONNELLE;367;281;203;131;52;20;0;177;135;104;72;26;6;0
2015;AMIENS;32;Hauts-de-France;16 ans;SERIE PROFESSIONNELLE;949;860;703;420;239;43;1;395;366;303;174;107;22;0
2015;AMIENS;32;Hauts-de-France;15 ans ou moins;SERIE PROFESSIONNELLE;531;521;470;241;184;40;5;216;212;194;89;83;20;2
2015;AMIENS;32;Hauts-de-France;17 ans ou plus;SERIE PROFESSIONNELLE;289;204;148;109;27;10;2;138;101;76;63;10;2;1
2015;ROUEN;28;Normandie;17 ans ou plus;SERIE PROFESSIONNELLE;309;225;143;99;34;7;3;113;88;57;41;12;2;2
2015;LIMOGES;75;Nouvelle-Aquitaine;16 ans;SERIE PROFESSIONNELLE;520;468;384;249;109;25;1;182;163;137;83;50;3;1
2015;LIMOGES;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE PROFESSIONNELLE;311;225;114;83;24;6;1;117;93;41;34;6;1;0
2015;NICE;93;Provence-Alpes-Côte-d'Azur;15 ans ou moins;SERIE PROFESSIONNELLE;563;540;414;257;125;31;1;215;206;156;100;45;10;1
2015;VERSAILLES;11;Île-de-France;17 ans ou plus;SERIE PROFESSIONNELLE;943;662;363;257;85;19;2;364;277;147;111;29;7;0
2015;LA REUNION;04;La-Réunion;16 ans;SERIE PROFESSIONNELLE;922;889;754;454;223;65;12;363;345;309;185;92;27;5
2015;GUYANE;03;Guyane;16 ans;SERIE PROFESSIONNELLE;225;215;179;141;36;2;0;113;110;93;78;15;0;0
2015;GUYANE;03;Guyane;15 ans ou moins;SERIE PROFESSIONNELLE;163;159;134;102;30;2;0;78;76;62;48;13;1;0
2015;MAYOTTE;06;Mayotte;16 ans;SERIE PROFESSIONNELLE;67;59;38;24;10;3;1;27;23;16;12;4;0;0
2016;BESANCON;27;Bourgogne-et-Franche-Comté;17 ans ou plus;SERIE GENERALE;95;81;50;38;10;2;0;42;40;22;16;5;1;0
2016;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;17 ans ou plus;SERIE GENERALE;116;102;60;44;10;4;2;56;47;26;18;5;2;1
2016;DIJON;27;Bourgogne-et-Franche-Comté;16 ans;SERIE GENERALE;2400;2299;1364;948;337;62;17;1130;1079;689;454;191;34;10
2016;GRENOBLE;84;Auvergne-et-Rhône-Alpes;16 ans;SERIE GENERALE;4700;4454;2939;2192;610;112;25;2147;2059;1466;1083;313;55;15
2016;GRENOBLE;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE GENERALE;32991;32803;30614;8721;9172;7978;4743;17067;16990;16132;3990;4602;4456;3084
2016;LILLE;32;Hauts-de-France;16 ans;SERIE GENERALE;7860;7393;5149;3789;1058;255;47;3565;3364;2485;1816;511;137;21
2016;LYON;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE GENERALE;30910;30722;28648;7292;8719;7573;5064;15847;15765;14972;3303;4351;4152;3166
2016;MONTPELLIER;76;Occitanie;16 ans;SERIE GENERALE;4631;4244;2515;1842;528;122;23;2070;1914;1211;864;262;72;13
2016;MONTPELLIER;76;Occitanie;17 ans ou plus;SERIE GENERALE;284;227;113;89;18;6;0;122;95;47;37;6;4;0
2016;NANTES;52;Pays-de-la-Loire;16 ans;SERIE GENERALE;6020;5731;3811;2486;1097;207;21;2665;2548;1745;1109;511;113;12
2016;ORLEANS-TOURS;24;Centre-Val-de-Loire;16 ans;SERIE GENERALE;4084;3922;2514;1875;510;109;20;1854;1793;1219;895;252;60;12
2016;REIMS;44;Grand-Est;15 ans ou moins;SERIE GENERALE;12269;12172;10986;3238;3026;2610;2112;6281;6235;5784;1535;1516;1453;1280
2016;AMIENS;32;Hauts-de-France;17 ans ou plus;SERIE GENERALE;211;166;91;63;18;8;2;99;76;48;38;5;4;1
2016;ROUEN;28;Normandie;16 ans;SERIE GENERALE;2996;2875;1919;1437;383;79;20;1330;1277;915;665;189;46;15
2016;NICE;93;Provence-Alpes-Côte-d'Azur;16 ans;SERIE GENERALE;3300;3077;1844;1371;354;103;16;1489;1400;899;664;169;59;7
2016;VERSAILLES;11;Île-de-France;17 ans ou plus;SERIE GENERALE;568;485;278;219;47;9;3;257;224;138;111;23;3;1
2016;LA REUNION;04;La-Réunion;15 ans ou moins;SERIE GENERALE;10890;10808;9534;2892;2344;2639;1659;5773;5742;5300;1402;1277;1516;1105
2016;GUADELOUPE;01;Guadeloupe;16 ans;SERIE GENERALE;1051;1019;614;517;74;20;3;423;409;275;236;25;11;3
2016;MAYOTTE;06;Mayotte;16 ans;SERIE GENERALE;1891;1826;1338;809;343;133;53;928;912;748;435;204;73;36
2016;MAYOTTE;06;Mayotte;15 ans ou moins;SERIE GENERALE;2408;2392;2236;760;688;466;322;1429;1420;1362;416;441;303;202
2016;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE PROFESSIONNELLE;501;480;433;210;179;43;1;171;165;154;72;64;18;0
2016;GRENOBLE;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE PROFESSIONNELLE;1705;1664;1441;654;600;183;4;608;591;527;232;222;71;2
2016;LYON;84;Auvergne-et-Rhône-Alpes;16 ans;SERIE PROFESSIONNELLE;1941;1833;1580;786;620;167;7;764;717;640;303;260;72;5
2016;LYON;84;Auvergne-et-Rhône-Alpes;17 ans ou plus;SERIE PROFESSIONNELLE;296;254;199;113;72;14;0;137;120;93;47;41;5;0
2016;MONTPELLIER;76;Occitanie;16 ans;SERIE PROFESSIONNELLE;1501;1363;1081;564;406;103;8;561;514;421;197;175;44;5
2016;TOULOUSE;76;Occitanie;16 ans;SERIE PROFESSIONNELLE;1996;1758;1399;739;503;144;13;756;667;556;283;208;61;4
2016;NANTES;52;Pays-de-la-Loire;16 ans;SERIE PROFESSIONNELLE;4009;3664;3026;1611;1163;247;5;1487;1374;1167;600;453;111;3
2016;NANTES;52;Pays-de-la-Loire;17 ans ou plus;SERIE PROFESSIONNELLE;1320;898;613;372;196;41;4;519;338;225;141;67;17;0
2016;REIMS;44;Grand-Est;17 ans ou plus;SERIE PROFESSIONNELLE;257;188;126;67;41;14;4;103;68;48;27;16;5;0
2016;AMIENS;32;Hauts-de-France;17 ans ou plus;SERIE PROFESSIONNELLE;274;201;134;87;34;10;3;129;101;69;51;15;2;1
2016;NICE;93;Provence-Alpes-Côte-d'Azur;16 ans;SERIE PROFESSIONNELLE;965;836;568;353;181;34;0;372;330;233;146;71;16;0
2016;LA REUNION;04;La-Réunion;16 ans;SERIE PROFESSIONNELLE;773;767;647;343;223;70;11;284;281;242;131;78;25;8
2016;LA REUNION;04;La-Réunion;17 ans ou plus;SERIE PROFESSIONNELLE;62;59;44;26;14;4;0;30;28;24;14;9;1;0
2016;GUADELOUPE;01;Guadeloupe;16 ans;SERIE PROFESSIONNELLE;315;301;219;149;67;3;0;104;101;80;45;34;1;0
2016;GUYANE;03;Guyane;15 ans ou moins;SERIE PROFESSIONNELLE;182;178;129;103;23;3;0;82;78;57;43;13;1;0
2016;MAYOTTE;06;Mayotte;15 ans ou moins;SERIE PROFESSIONNELLE;61;60;52;23;20;8;1;33;32;28;12;10;5;1
2017;BESANCON;27;Bourgogne-et-Franche-Comté;15 ans ou moins;SERIE GENERALE;11258;11213;10193;1547;2203;2806;3637;5770;5753;5396;691;1073;1459;2173
2017;BESANCON;27;Bourgogne-et-Franche-Comté;17 ans ou plus;SERIE GENERALE;64;55;32;14;11;7;0;32;28;16;8;4;4;0
2017;BORDEAUX;75;Nouvelle-Aquitaine;16 ans;SERIE GENERALE;3819;3566;2451;1080;892;383;96;1704;1601;1176;498;427;196;55
2017;CAEN;28;Normandie;16 ans;SERIE GENERALE;1803;1764;1297;655;396;197;49;815;801;631;297;203;99;32
2017;LYON;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE GENERALE;31554;31401;29288;4182;6453;8605;10048;16199;16142;15384;1822;3103;4443;6016
2017;NANCY-METZ;44;Grand-Est;16 ans;SERIE GENERALE;2588;2479;1695;680;612;313;90;1199;1154;842;332;299;157;54
2017;TOULOUSE;76;Occitanie;16 ans;SERIE GENERALE;3338;3192;2190;1043;719;331;97;1462;1399;1008;463;332;158;55
2017;AMIENS;32;Hauts-de-France;15 ans ou moins;SERIE GENERALE;19534;19405;17966;3207;3958;4646;6155;10046;9999;9512;1390;1902;2479;3741
2017;LIMOGES;75;Nouvelle-Aquitaine;16 ans;SERIE GENERALE;936;909;638;357;190;68;23;436;424;317;178;93;35;11
2017;CRETEIL;11;Île-de-France;16 ans;SERIE GENERALE;7954;7522;5098;2542;1526;750;280;3559;3424;2556;1153;794;431;178
2017;CORSE;94;Corse;16 ans;SERIE GENERALE;460;411;286;115;95;56;20;182;171;135;50;49;22;14
2017;CORSE;94;Corse;17 ans ou plus;SERIE GENERALE;27;21;16;3;6;5;2;10;10;9;1;4;2;2
2017;LA REUNION;04;La-Réunion;16 ans;SERIE GENERALE;1454;1330;723;324;252;106;41;573;517;328;139;116;56;17
2017;MARTINIQUE;02;Martinique;17 ans ou plus;SERIE GENERALE;45;39;29;15;12;2;0;18;13;12;5;6;1;0
2017;GUADELOUPE;01;Guadeloupe;17 ans ou plus;SERIE GENERALE;91;79;46;22;13;11;0;40;36;19;7;6;6;0
2017;BESANCON;27;Bourgogne-et-Franche-Comté;16 ans;SERIE PROFESSIONNELLE;882;840;655;250;230;146;29;299;281;239;83;90;57;9
2017;BORDEAUX;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE PROFESSIONNELLE;1213;1170;1051;343;381;252;75;411;390;356;92;126;102;36
2017;CAEN;28;Normandie;17 ans ou plus;SERIE PROFESSIONNELLE;199;180;119;69;33;16;1;78;65;51;32;13;6;0
2017;LYON;84;Auvergne-et-Rhône-Alpes;17 ans ou plus;SERIE PROFESSIONNELLE;226;183;142;61;46;31;4;93;77;60;24;18;15;3
2017;NANCY-METZ;44;Grand-Est;15 ans ou moins;SERIE PROFESSIONNELLE;1132;1112;945;230;333;259;123;390;386;344;63;117;111;53
2017;RENNES;53;Bretagne;16 ans;SERIE PROFESSIONNELLE;3005;2768;2340;1050;769;431;90;1080;994;869;388;286;156;39
2017;STRASBOURG;44;Grand-Est;16 ans;SERIE PROFESSIONNELLE;904;804;634;265;190;131;48;330;296;247;95;87;49;16
2017;STRASBOURG;44;Grand-Est;15 ans ou moins;SERIE PROFESSIONNELLE;617;600;529;148;169;154;58;204;199;185;38;60;59;28
2017;TOULOUSE;76;Occitanie;15 ans ou moins;SERIE PROFESSIONNELLE;1337;1287;1057;367;372;255;63;501;479;409;126;143;112;28
2017;TOULOUSE;76;Occitanie;17 ans ou plus;SERIE PROFESSIONNELLE;345;276;178;66;65;36;11;136;102;75;24;33;12;6
2017;NANTES;52;Pays-de-la-Loire;16 ans;SERIE PROFESSIONNELLE;3777;3413;2761;1057;1044;562;98;1360;1226;1025;391;391;203;40
2017;NANTES;52;Pays-de-la-Loire;17 ans ou plus;SERIE PROFESSIONNELLE;1106;713;412;224;135;41;12;449;285;161;95;49;13;4
2017;REIMS;44;Grand-Est;16 ans;SERIE PROFESSIONNELLE;786;717;615;245;190;138;42;296;272;242;84;83;56;19
2017;AMIENS;32;Hauts-de-France;17 ans ou plus;SERIE PROFESSIONNELLE;214;154;88;50;27;10;1;96;68;45;25;13;7;0
2017;LIMOGES;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE PROFESSIONNELLE;209;151;78;52;20;5;1;77;60;31;22;8;1;0
